"Date";"Time";"temperature 1 (analog)";"temperature 2 (digital)";"absolute pressure";"relative humidity";"absolute humidity";"mixing ratio";"dewpoint";"frostpoint";"airflow";"fan power"
"[YYYY-MM-DD]";"[hh:mm:ss]";"°C";"°C";"hPa";"%";"g/m³";"g/kg";"°C";"°C";"%";"%"
"2020-10-08";"21:55:00";12.002;11.951;992.823;74.835;7.962;6.634;7.672;0.000;103.065;71.429
"2020-10-08";"22:00:00";12.001;11.970;992.732;74.311;7.905;6.588;7.568;0.000;102.550;71.429
"2020-10-08";"22:05:00";11.953;11.886;992.745;74.311;7.882;6.567;7.522;0.000;103.811;71.429
"2020-10-08";"22:10:00";11.959;11.882;992.713;74.311;7.884;6.569;7.527;0.000;101.040;71.429
"2020-10-08";"22:15:00";11.905;11.851;992.716;74.835;7.914;6.592;7.579;0.000;101.036;71.429
"2020-10-08";"22:20:00";11.766;11.726;992.763;75.884;7.955;6.624;7.649;0.000;100.316;71.429
"2020-10-08";"22:25:00";11.630;11.588;992.794;76.409;7.943;6.610;7.618;0.000;101.532;71.429
"2020-10-08";"22:30:00";11.530;11.478;992.745;76.934;7.947;6.611;7.621;0.000;101.494;71.429
"2020-10-08";"22:35:00";11.418;11.357;992.765;76.934;7.892;6.562;7.512;0.000;101.278;71.429
"2020-10-08";"22:40:00";11.390;11.329;992.713;77.458;7.932;6.595;7.585;0.000;99.652;71.429
"2020-10-08";"22:45:00";11.341;11.308;992.648;76.934;7.854;6.529;7.438;0.000;99.204;71.429
"2020-10-08";"22:50:00";11.340;11.284;992.646;76.934;7.853;6.529;7.437;0.000;99.077;71.429
"2020-10-08";"22:55:00";11.267;11.221;992.546;77.458;7.871;6.543;7.466;0.000;100.947;71.429
"2020-10-08";"23:00:00";11.196;11.150;992.541;77.983;7.889;6.556;7.496;0.000;102.646;71.429
"2020-10-08";"23:05:00";11.118;11.073;992.554;78.507;7.903;6.566;7.519;0.000;103.253;71.429
"2020-10-08";"23:10:00";11.183;11.153;992.560;77.458;7.829;6.506;7.385;0.000;100.587;71.429
"2020-10-08";"23:15:00";11.368;11.346;992.528;76.409;7.814;6.497;7.364;0.000;103.045;71.429
"2020-10-08";"23:20:00";11.645;11.593;992.449;74.311;7.732;6.435;7.224;0.000;101.208;71.429
"2020-10-08";"23:25:00";11.744;11.703;992.478;73.786;7.725;6.431;7.216;0.000;99.946;71.429
"2020-10-08";"23:30:00";11.764;11.692;992.516;74.311;7.789;6.486;7.339;0.000;101.107;71.429
"2020-10-08";"23:35:00";11.717;11.690;992.430;74.311;7.767;6.466;7.294;0.000;101.172;71.429
"2020-10-08";"23:40:00";11.657;11.587;992.461;75.360;7.847;6.532;7.441;0.000;100.476;71.429
"2020-10-08";"23:45:00";11.568;11.521;992.519;75.884;7.857;6.538;7.456;0.000;98.103;71.429
"2020-10-08";"23:50:00";11.455;11.393;992.580;76.409;7.860;6.538;7.456;0.000;101.006;71.429
"2020-10-08";"23:55:00";11.286;11.237;992.573;77.458;7.880;6.551;7.484;0.000;102.541;71.429
